STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,PT,Portugal,2012,,685832,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,PT,Portugal,2013,,643402,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,PT,Portugal,2014,,601989,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,PT,Portugal,2015,,581026,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,PT,Portugal,2016,,548468,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,PT,Portugal,2017,,530242,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,PT,Portugal,2018,,526561,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,PT,Portugal,2019,,494151,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,PT,Portugal,2020,,476010,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,PT,Portugal,2021,,456942,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,PT,Portugal,2022,,425051,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,A,"Agriculture, forestry and fishing",EMP_DC,Total employment domestic concept,PT,Portugal,2023,,443515,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2000,,1116838,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2001,,1112678,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2002,,1076233,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2003,,1069876,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2004,,1069123,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2005,,1065297,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2006,,1068969,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2007,,1090532,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2008,,1093528,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2009,,1014794,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2010,,1018154,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2011,,1034089,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2012,,1041534,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2013,,1037191,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2014,,1038599,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2015,,1037511,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2016,,1041908,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2017,,1050800,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2018,,1071936,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2019,,1083034,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2020,,1023216,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2021,,1073982,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2022,,1090035,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,AT,Austria,2023,,1100168,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2000,,11748269,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2001,,11686508,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2002,,11410955,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2003,,11135950,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2004,,11104276,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2005,,10812800,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2006,,10800344,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2007,,10972682,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2008,,11204562,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2009,,10237355,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2010,,10431764,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2011,,10795965,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2012,,10775697,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2013,,10828024,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2014,,11004039,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2015,,11100112,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2016,,11083494,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2017,,11101223,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2018,,11229531,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2019,,11186824,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2020,,10472567,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2021,,10645407,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2022,,10561956,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,DE,Germany,2023,,10508156,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2000,,5154290,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2001,,5147259,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2002,,5085245,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2003,,5062951,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2004,,5013436,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2005,,4936264,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2006,,4814690,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2007,,4682289,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2008,,4641577,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2009,,4031857,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2010,,3890896,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2011,,3737561,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2012,,3429999,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2013,,3254317,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2014,,3218035,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2015,,3308834,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2016,,3363363,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2017,,3536794,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2018,,3593589,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2019,,3670035,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2020,,3346808,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2021,,3452213,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,C,Manufacturing,EMP_DC,Total employment domestic concept,ES,Spain,2022,,3576306,,,,,
